rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/the_motive,The Motive (El autor),A man causes conflicts around him to use in his writing.,,NR,"Comedy, Drama",Manuel Martín Cuenca,Manuel Martín Cuenca,"Javier Gutiérrez, María León, Antonio de la Torre, Adelfa Calvo, Adriana Paz, Tenoch Huerta Mejía",8/17/2018,8/17/2018,114,Netflix,Fresh,60,20,Spilled,51,52,3,12,8
m/the_night_comes_for_us,The Night Comes For Us,"Ito, a gangland enforcer, is caught amidst a treacherous and violent insurrection within his Triad crime family.","A bloody thrill ride designed to test the limits of more squeamish viewers, The Night Comes for Us wields a stylishly violent, action-packed punch.",NR,"Action & Adventure, Mystery & Suspense",Timo Tjahjanto,Timo Tjahjanto,"Joe Taslim, Iko Uwais, Julie Estelle, Sunny Pang, Zack Lee",10/19/2018,10/19/2018,121,Netflix,Fresh,91,32,Upright,83,935,3,29,3
m/the_occupant_2020,The Occupant (Hogar),"Javier Muñoz, once a successful executive, makes the fateful decision to leave his home, which he and his family can no longer afford.","Meandering character development undercuts The Occupant's exciting premise, though Javier Gutiérrez's exceptional performance makes the proceedings work.",NR,Mystery & Suspense,"Alex Pastor, David Pastor","Alex Pastor, David Pastor","Javier Gutiérrez, Mario Casas, Bruna Cusí, Ruth Díaz, David Ramirez, David Selvas, Raül Ferré, David Verdaguer, Vicky Luengo, Ernesto Collado, Iris Vallés Torres, Cristian Muñoz",,3/27/2020,103,Netflix,Fresh,61,23,Spilled,47,116,1,14,9
m/the_open_house_2018,The Open House,A teenager and his mother find themselves besieged by threatening forces when they move into a new house.,,NR,"Horror, Mystery & Suspense","Matt Angel, Suzanne Coote","Matt Angel, Suzanne Coote","Dylan Minnette, Piercey Dalton, Sharif Atkins, Patricia Bethune, Aaron Abrams",1/19/2018,1/19/2018,94,Netflix,Rotten,15,13,Spilled,8,2065,1,2,11
m/the_other_side_of_the_wind,The Other Side of the Wind,"After years of exile in Europe, a maverick director returns to Hollywood to finish his comeback movie, ""The Other Side of the Wind.""","A satisfying must-watch for diehard cineastes, The Other Side of the Wind offers the opportunity to witness a long-lost chapter in a brilliant filmmaker's career.",R,Drama,Orson Welles,"Orson Welles, Oja Kodar","John Huston, Peter Bogdanovich, Robert Random, Susan Strasberg, Oja Kodar",11/2/2018,11/3/2018,122,Netflix,Certified-Fresh,84,98,Spilled,58,339,24,82,16
m/the_outsider_2018,The Outsider,"After World War II, an American POW stays in Japan and works his way through the rituals and hardships of the yakuza to become a member of the crime organization.","Starring a disengaged Jared Leto and stuffed with gangster cliches, The Outsider never distinguishes itself enough to gain admittance into the inner circle of good yakuza pictures.",NR,"Drama, Mystery & Suspense",Martin Zandvliet,"Andrew Baldwin, Andrew Baldwin","Jared Leto, Tadanobu Asano, Kippei Shiina, Shioli Kutsuna, Emile Hirsch, Raymond Nicholson, Rory Cochrane, Nao Omori, Min Tanaka",,3/9/2018,120,Netflix,Rotten,17,23,Upright,68,782,7,4,19
m/the_package_2018,The Package,"When four teenage friends go on a camping trip during spring break, an unfortunate accident sets off a race against time to save one's most prized possession.",The Package learns the hard way that a penis joke does not a movie make.,NR,Comedy,Jake Szymanski,"Kevin Burrows, Matt Mider","Daniel Doheny, Geraldine Viswanathan, Sadie Calvano, Luke Spencer Roberts, Eduardo Franco, Michael Eklund, Gary Jones, Alexander Calvert, Sugar Lyn Beard, Blake Anderson",,8/10/2018,94,Netflix,Rotten,42,19,Spilled,50,399,2,8,11
m/the_perfect_date,The Perfect Date,"A high school student creates an app to offer his services as a fake date to make money for college. When he develops feelings for someone, his plan gets complicated.","Though it may not be the perfect romcom, The Perfect Date's endearing leads still manage to show viewers a fun -- if overly familiar -- time.",NR,"Comedy, Romance",Chris Nelson,Steve Bloom,"Noah Centineo, Laura Marano, Camila Mendes, Matt Walsh, Sue-Lynn Ansari, Joe Chrest, Wayne Pére, Jared Bankens, Zak Steiner, Carrie Lazar, Trina LaFargue, Blaine Kern III, Ty Parker, Ivan Hoey Jr., Rusty Bourg, Krystal Tomlin, Hwan Tran, Autumn Walker, Enrique Abada, Mike Young",,4/12/2019,90,Netflix,Fresh,65,17,Spilled,36,548,2,11,6
m/the_perfection,The Perfection,A troubled musical prodigy and a new star pupil embark down a sinister path.,"Led by a pair of compelling performances, The Perfection is a smart, gripping thriller that barbs its wild twists with cutting wit.",NR,"Drama, Mystery & Suspense",Richard Shepard,"Nicole Snyder, Richard Shepard, Eric Charmelo","Allison Williams, Alaina Huffman, Steven Weber, Logan Browning, Glynis Davies, Christina Jastrzembska, Winnie Hung, Milah Thompson, Molly Grace, Evelyn Chew, Doralynn Mui, Graeme Duffy, Leanne Wang, Alex Lee, Mark Kandborg, Sharon Crandall, Vincent Tsang, Eileen Tian, Grace Wang, Sofy Chen",,5/24/2019,90,Netflix,Certified-Fresh,72,92,Spilled,57,541,14,66,26
m/the_plagues_of_breslau,The Plagues of Breslau (Plagi Breslau),A Polish police officer hunts a serial killer who claims a new victim every evening at 6 o'clock.,,NR,"Action & Adventure, Art House & International, Mystery & Suspense",Patryk Vega,Patryk Vega,"Malgorzata Kozuchowska, Daria Widawska, Katarzyna Bujakiewicz",,4/22/2020,93,Netflix,Fresh,83,6,Spilled,50,54,3,5,1
m/the_platform,The Platform (El Hoyo),"In the future, prisoners housed in vertical cells watch as inmates in the upper cells are fed while those below starve.","While it may feel muddled at times, The Platform is an inventive and captivating dystopian thriller.",NR,"Horror, Mystery & Suspense, Science Fiction & Fantasy",Galder Gaztelu-Urrutia,"David Desola, Pedro Rivero","Ivan Massagué, Antonia San Juan, Zorion Eguileor, Emilio Buale, Alexandra Masangkay",,3/21/2020,94,Netflix,Certified-Fresh,79,91,Upright,72,1502,10,72,19
m/the_polka_king,The Polka King,"The rise and fall of Pennsylvania polka sensation Jan Lewan, who ultimately fleeced millions from investors through his polka-related activities.","Despite moments of hilarity and a talented ensemble, discordant direction and a sloppy script keep The Polka King from truly singing.",NR,"Comedy, Drama","Maya Forbes, Wallace Wolodarsky","Maya Forbes, Wallace Wolodarsky","Jack Black, Jenny Slate, Jason Schwartzman, Jacki Weaver, JB Smoove, Kati Salowsky, Vanessa Bayer, Willie Garson",,1/12/2018,95,Netflix,Fresh,66,35,Spilled,49,385,6,23,12
m/the_rachel_divide,The Rachel Divide,"Rachel Dolezal, the former leader of the NAACP's Spokane branch, becomes a national news story when she is exposed for faking her black ancestry.","Compelling and disturbing in occasionally unintended ways, The Rachel Divide uses one woman's infamy to examine modern American race relations.",NR,Documentary,Laura Brownson,"Laura Brownson, Jeff Seymann Gilbert",,4/27/2018,4/27/2018,90,Netflix,Fresh,72,25,Upright,60,89,14,18,7
m/the_red_sea_diving_resort,The Red Sea Diving Resort,,"The Red Sea Diving Resort makes uninspired use of actual events, using thinly written characters to tell a story derailed by its own good intentions.",NR,Drama,Gideon Raff,Gideon Raff,"Chris Evans, Michael Kenneth Williams, Haley Bennett, Alessandro Nivola, Michiel Huisman, Chris Chalk, Greg Kinnear, Ben Kingsley, Alex Hassell, Mark Ivanir",,,,Netflix,Rotten,29,41,Upright,78,775,8,12,29
m/the_ritual_2017,The Ritual,"Reuniting after the tragic death of their friend, four college pals set out to hike through the Scandinavian wilderness. A wrong turn leads them into the mysterious forests of Norse legend, where an ancient evil exists and stalks them at every turn.",Director David Bruckner makes evocative use of the Scandinavian setting and a dedicated cast to deliver a handsome -- if familiar -- horror story.,NR,"Art House & International, Horror",David Bruckner,"Adam Nevill, Joe Barton","Jacob James Beswick, Rafe Spall, Robert James-Collier, Arsher Ali, Sam Troughton",,2/9/2018,94,Netflix,Fresh,73,90,Upright,60,2091,12,66,24
m/the_siege_of_jadotville,The Siege of Jadotville,"An Irish commander and his battalion of 150 men withstand a siege by 3,000 Congolese troops led by French and Belgian mercenaries working for mining corporations.",,NR,Drama,Richie Smyth,Kevin Brodbin,"Jamie Dornan, Guillaume Canet, Mark Strong (II), Jason O'Mara, Mikael Persbrandt, Emmanuelle Seigner, Michael McElhatton, Danny Sapani, Sam Keeley, Mike Noble, Charlie Kelly, Alexander Tops, Conor MacNeill, Fionn O'Shea, Jordan Mifsud, Fiona Glascott, Melissa Haiden, Richard Lukunku, Danny Keogh, Thulasizwe Kubheka, Luc Van Gunderbeeck, Ashish Gangapersad, Luc Van Gunderbeeck, Gerard Rudolf",,5/23/2017,108,Netflix,Fresh,64,11,Upright,74,1020,2,7,4
m/the_silence_2019,The Silence,A family struggles to survive after deadly creatures that hunt by sound invade the planet.,The Silence has nothing new to say with a derivative premise and placid pacing -- even a wasted Stanley Tucci is unable to elevate the stodgy material a decibel above dreadful.,NR,"Horror, Mystery & Suspense",John R. Leonetti,"Carey Van Dyke, Shane Van Dyke","Stanley Tucci, Kiernan Shipka, Miranda Otto, John Corbett, Kate Corbett, Kyle Harrison Breitkopf, Billy MacLellan, Dempsey Bryk, Sarah Abbott, Alex Hatz, Taylor Love",12/7/2019,4/10/2019,90,Netflix,Rotten,30,33,Spilled,25,349,4,10,23
m/the_silent_war_2019,The (Silent) War (Sordo),A fugitive guerrilla must use all of its wits to stay alive when it's alone and deaf in the middle of a war -- and on the losing side.,,NR,"Action & Adventure, Drama",Alfonso Cortés-Cavanillas,Alfonso Cortés-Cavanillas,"Asier Etxeandia, Marián Álvarez, Hugo Silva (III), Aitor Luna, Olimpia Melinte, Stephanie Gil, Ruth Díaz, Jaime Martín, Antonio Perez Dechent, Manuel de Blas, Imanol Arias, Cristóbal Suárez, Rocío Calvo, Javier Ballesteros",,2/3/2020,126,Netflix,Rotten,56,9,Spilled,9,11,1,5,4
m/the_son_2019,The Son (El hijo),,,NR,"Drama, Mystery & Suspense",Sebastian Schindel,,"Joaquín Furriel, Martina Gusman, Luciano Cáceres, Heidi Toini, Regina Lamm",,,,Netflix,,,,,,,3,9,2
m/the_titan,The Titan,"In the near future, a military family is relocated so it can participate in a groundbreaking experiment of man's genetic evolution into space.",,NR,"Drama, Science Fiction & Fantasy",Lennart Ruff,Max Hurwitz,"Sam Worthington, Taylor Schilling, Tom Wilkinson, Sofia Boutella, Diego Boneta, Agyness Deyn, Nathalie Emmanuel",,3/30/2018,97,Netflix,Rotten,18,28,Spilled,15,784,8,5,23
m/the_tribe_2018,The Tribe (La tribu),A woman tries to rescue the son she gave up for adoption.,,NR,"Comedy, Musical & Performing Arts",Fernando Colomo,"Joaquin Oristrell, Yolanda García Serrano, Fernando Colomo","Paco León, Carmen Machi, Maribel del Pino, María José Sarrate, Arlette Torres, Maite Sandoval, Marisol Aznar, Luis Bermejo, Artur Busquets, Manuel Huedo, Julián López, Julián Teurlais, Bárbara Santa-Cruz",,11/21/2018,90,Netflix,Fresh,71,7,Spilled,43,35,0,5,2
m/the_true_memoirs_of_an_international_assassin_2016,The True Memoirs of an International Assassin,A mild-mannered author is mistaken for an assassin after his novel about a hired killer is published as a true story. He is soon kidnapped and taken out of the country to help with an assassination plot.,,NR,"Action & Adventure, Comedy",Jeff Wadlow,"Jeff Wadlow, Jeff Morris","Kevin James, Zulay Henao, Andy Garcia, Kelen Coleman, Maurice Compte, Kim Coates, P.J. Byrne",11/11/2016,5/23/2017,98,Netflix,Rotten,0,9,Spilled,43,941,4,0,9
m/the_two_popes,The Two Popes,"Behind the Vatican walls, Pope Benedict and the future Pope Francis must find common ground to forge a new path for the Catholic Church.","Led by outstanding performances from its well-matched leads, The Two Popes draws absorbing drama from a pivotal moment in modern organized religion.",PG-13,Drama,Fernando Meirelles,Anthony McCarten,"Jonathan Pryce, Anthony Hopkins, Juan Minujín, Thomas D Williams, Federico Torre, Pablo Trimarchi, Walter Andrade, Lisandro Fiks, María Ucedo",11/27/2019,12/20/2019,126,Netflix,Certified-Fresh,89,219,Upright,88,2370,43,195,24
m/the_week_of,The Week Of,"Two fathers with opposing personalities come together to celebrate the wedding of their children. They are forced to spend the longest week of their lives together, and the big day cannot come soon enough.","The Week Of suggests promise in further collaborations between Sandler and Robert Smigel, but its shopworn premise and listless execution aren't enough to recommend it.",NR,Comedy,Robert Smigel,"Adam Sandler, Robert Smigel","Adam Sandler, Chris Rock, Rachel Dratch, Steve Buscemi, Scott Cohen",,4/27/2018,116,Netflix,Rotten,27,26,Spilled,33,602,10,7,19
m/the_willoughbys,The Willoughbys,"Neglected by their parents, four old-fashioned siblings venture out into the modern world with their new nanny.","An appealing animated adventure whose silliness is anchored in genuine emotion, The Willoughbys offers fanciful fun the entire family can enjoy.",NR,"Animation, Comedy, Kids & Family",Kris Pearn,"Lois Lowry, Kris Pearn, Mark Stanleigh","Will Forte, Maya Rudolph, Alessia Cara, Terry Crews, Martin Short, Jane Krakowski, Sean Cullen, Ricky Gervais, Shannon Chan-Kent, Rebecca Husain, Bonnie Riley, Cristina Rosato, Islie Hirvonen, Robyn Ross, Fiona Toth, Colleen Wheeler",,4/22/2020,92,Netflix,Certified-Fresh,90,63,Upright,64,507,11,57,6
m/the_wolfs_call,The Wolf's Call (Le chant du loup),"On board a French nuclear submarine, a rescue mission depends on a man with a golden ear.",The Wolf's Call is a classic submarine action-thriller that will keep you at the edge of your seat.,NR,Drama,Antonin Baudry,Antonin Baudry,"Omar Sy, Reda Kateb, Mathieu Kassovitz, François Civil, Etienne Guillou-Kervern, Nicolas Van Beveren, Arthur Choisnet",,6/20/2019,115,Netflix,Fresh,92,12,Upright,71,154,3,11,1
m/the_wrong_missy,The Wrong Missy,Disaster strikes when a man invites his dream girl to an island resort -- but a previous blind date shows up instead.,"Lauren Lapkus lifts The Wrong Missy above abject failure, but this lazy comedy will be the wrong option for all but the most Happy Madison-starved viewers.",NR,Comedy,Tyler Spindel,"Chris Pappas, Kevin Barnett","Lauren Lapkus, David Spade, Nick Swardson, Molly Sims, Geoffrey Pierson, Sarah Chalke, Vanilla Ice, Rob Schneider, John Farley, Chris Witaske, Lori Pelenise Tuisano, Candace Smith, Sarah Halford, Chris Titone, Kaylee Kristin, Andrea Elizabeth Sikkink, Amber Walls, Kevin Yamada, Theresa Taffin, Arlene Newman-Van Asperen, Chelle Brooks, Wendy Pearson, Dalton Fugate, Jason Szabo, Sean Timothy Penczak, Brandon Cournoyer, Brendan Brown, Jeff Juett, Timothy S. Wiles, Jordan Parsons, Maggie Marcelli, Svitlana Campbell, Rebecca Maltby, Kevin S. Gardiner, Therese Olival, Adele Chu, Sarah Bublavy, Jean Simon, Camille Claire Hendricks, Terra Arbogast, Jess A. Cruz, Darah Dung, Karla Schuneman, Blake Sakata, Mark Fenn, Lawrence DiBlasio, Janice Morimoto, Amanda Chang, Luis Antonio Pereira, Anyssa, Austin Morrison",,5/19/2020,89,Netflix,Rotten,33,57,Spilled,51,1035,11,19,38
m/theres_something_in_the_water,There's Something in the Water,Community activists embark on a crusade to protect the environment from landfills and pollutants in Nova Scotia.,,NR,Documentary,"Ellen Page, Ian Daniel","Ellen Page, Ian Daniel, Xavier Coleman",Ellen Page,,3/28/2020,73,Netflix,Fresh,79,14,,,,6,11,3
m/theyll_love_me_when_im_dead,They'll Love Me When I'm Dead,"In the final 15 years of the life of legendary director Orson Welles he pins his Hollywood comeback hopes on the film ""The Other Side of the Wind.""",They'll Love Me When I'm Dead opens an entertaining window into the creative process - and late-period professional travails - of a brilliant filmmaker.,NR,Documentary,Morgan Neville,,"Orson Welles, Joseph McBride, Frank Marshall, Oja Kodar, Peter Bogdanovich",11/2/2018,11/2/2018,98,Netflix,Fresh,92,37,Upright,80,179,10,34,3
m/thriller_2018,Thriller,"Years after a childhood prank goes horribly wrong, some South Central Los Angeles teens find themselves terrorized during homecoming weekend by a killer who is hellbent on revenge.","Thriller has an appealing cast and a fresh perspective on its genre, but those elements aren't enough to outweigh a bland and predictable story.",NR,"Horror, Mystery & Suspense",Dallas Jackson,Dallas Jackson,"Chelsea Rendon, Paige Hurd, Mykelti Williamson, Chet Anekwe, Mitchell Edwards, Jessica Allain",,4/1/2019,86,Netflix,Rotten,40,25,Spilled,15,34,6,10,15
m/tig_notaro_happy_to_be_here,Tig Notaro: Happy to Be Here,Dorian embarks on a journey to make peace with his family.,,NR,Comedy,Tig Notaro,Tig Notaro,Tig Notaro,,,72,Netflix,Fresh,100,8,Upright,71,25,4,8,0
m/time_share_2018,Time Share (Tiempo Compartido),Two haunted family men join forces in a destructive crusade to rescue their families from a tropical paradise after becoming convinced that an American timeshare conglomerate has a sinister plan to take their loved ones away.,"Sharp, funny, and delightfully dark, Time Share (Tiempo Compartido) offers genre fans a complex thriller that sinks its hooks in fast and doesn't let go until the closing credits.",NR,Drama,Sebastian Hofmann,"Sebastian Hofmann, Julio Chavezmontes","Luis Gerardo Méndez, Miguel Rodarte, RJ Mitte, Cassandra Ciangherotti, Montserrat Marañon, Andrés Almeida, Emiliano Rodríguez",,11/30/2018,96,Netflix,Fresh,86,22,Spilled,50,121,3,19,3
m/to_all_the_boys_ive_loved_before,To All the Boys I've Loved Before,A teenage girl's love letters are exposed and wreak havoc on her life.,"To All the Boys I've Loved Before plays by the teen rom-com rules, but relatable characters and a thoroughly charming cast more than make up for a lack of surprises.",NR,"Drama, Romance",Susan Johnson,Sofia Alvarez,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madeleine Arthur, Israel Broussard, Emilija Baranac, John Corbett, Kelcey Mawema, Julia Benson, Edward Kewin, Jordan Burtchett, June B. Wilde, Isabelle Beech, Hunter Dillon, Christian Michael Cooper",8/17/2018,8/17/2018,99,Netflix,Certified-Fresh,96,68,Upright,86,4688,13,65,3
m/to_all_the_boys_ps_i_still_love_you,To All the Boys: P.S. I Still Love You,"As her relationship with Peter continues to grow, Lara Jean reunites with another recipient of one of her old love letters.","To All the Boys: P.S. I Still Love You may feel like little more than an amiable postscript to its predecessor, but fans of the original should still find this a swoonworthy sequel.",NR,"Drama, Romance",Michael Fimognari,"Sofia Alvarez, J. Mills Goodloe","Sarayu Rao, Holland Taylor, Noah Centineo, Lana Condor, Ross Butler, Madeleine Arthur, John Corbett, Jordan Fisher, Janel Parrish, Jill Morrison, Anna Cathcart, Emilija Baranac, Trezzo Mahoro, Claire Corlett, Molly Grace, June B. Wilde, Alessandro Miro, James Hibbard, Maggie Sullivun, Naiah Cummins",,2/12/2020,101,Netflix,Certified-Fresh,75,71,Spilled,40,500,15,53,18
m/to_the_bone,To the Bone,"Ellen is an unruly 20-year-old anorexic girl who spent the better part of her teenage years being shepherded through various recovery programs, only to find herself several pounds lighter every time. Determined to find a solution, her dysfunctional family agrees to send her to a group home for youths, which is led by a non-traditional doctor. Surprised by the unusual rules, Ellen must discover for herself how to confront her addiction and attempt self-acceptance.","To the Bone offers an insightful, empathetic look at a widespread issue, led by exemplary work from Lily Collins in the central role.",NR,Drama,Marti Noxon,Marti Noxon,"Lily Collins, Carrie Preston, Lili Taylor, Alex Sharp, Liana Liberato, Brooke Smith, Kathryn Prescott, Keanu Reeves, Alanna Ubach",7/14/2017,7/15/2017,107,Netflix,Fresh,72,64,Upright,64,4443,17,46,18
m/todd_glass_act_happy,Todd Glass: Act Happy,,,NR,Comedy,Scott Moran,,Todd Glass,,,,Netflix,Fresh,100,7,,,,3,7,0
m/tom_segura_disgraceful,Tom Segura: Disgraceful,,,NR,Comedy,Jay Karas,Tom Segura,Tom Segura,,,,Netflix,Fresh,100,5,Upright,78,81,2,5,0
m/tracy_morgan_staying_alive,Tracy Morgan: Staying Alive,,,NR,Comedy,Ryan Polito,Tracy Morgan,Tracy Morgan,,,,Netflix,Fresh,83,6,,,,2,5,1
m/tramps_2016,Tramps,"A heist, a stolen briefcase and a case of mistaken identity in New York bring together two aspiring criminals and offer the possibility of romance.","Sweet, breezy, and unexpected, Tramps traipses through its romcom premise with earnestness and ease.",NR,"Comedy, Romance",Adam Leon,Adam Leon,"Callum Turner, Grace Van Patten, Michal Vondel, Mike Birbiglia, Margaret Colin",,5/23/2017,82,Netflix,Fresh,95,22,Upright,68,629,7,21,1
m/trevor_noah_afraid_of_the_dark,Trevor Noah: Afraid Of The Dark,,,NR,Comedy,David Paul Meyer,Trevor Noah,Trevor Noah,,,67,Netflix,Fresh,100,5,,,,1,5,0
m/tyler_perrys_a_fall_from_grace,Tyler Perry's A Fall from Grace,"When a woman is indicted for murdering her husband, her lawyer thinks there may be a conspiracy at play.","Drama for drama's sake does not a great movie make, but boy is it fun to watch A Fall From Grace unravel.",NR,Mystery & Suspense,Tyler Perry,Tyler Perry,"Crystal Fox, Phylicia Rashad, Mehcad Brooks, Bresha Webb, Cicely Tyson, Tyler Perry",,,120,Netflix,Rotten,17,24,Spilled,51,232,9,4,20
m/ultras,Ultras,An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,,NR,Drama,Francesco Lettieri,,"Aniello Arena, Ciro Nacca, Simone Borrelli, Daniele Vicorito, Salvatore Pelliccia, Antonia Truppo",,3/21/2020,108,Netflix,Fresh,60,5,Spilled,34,38,0,3,2
m/uncorked_2020,Uncorked,A young man upsets his father when he pursues his dream of becoming a master sommelier instead of joining the family barbecue business.,"Like a good wine, once you let Uncorked breathe, its heartfelt tenderness will yield a sweet time.",NR,Drama,Prentice Penny,,"Mamoudou Athie, Kelly Jenrette, Matt McGorry, Sasha Compère, Gil Ozeri, Bernard David Jones",,3/28/2020,104,Netflix,Certified-Fresh,91,46,Upright,65,198,15,42,4
m/unicorn_store,Unicorn Store,,"It'll be best enjoyed by audiences with a high tolerance for colorful whimsy, but Unicorn Store is easy to like -- and it suggests Brie Larson has a future behind the camera.",NR,Comedy,Brie Larson,Samantha McIntyre,"Brie Larson, Samuel L. Jackson, Joan Cusack, Bradley Whitford, Mamoudou Athie, Hamish Linklater, Martha MacIsaac, Karan Soni, Annaleigh Ashford",4/5/2019,,,Netflix,Fresh,64,86,Spilled,41,1590,16,55,31
m/us_and_them_2018,Us & Them,Two strangers fall in love when they meet on a train.,,NR,"Drama, Romance",Rene Liu,"An Wei, He Xinming, Rene Liu, Pan Yu, Yuan Yuan","Jing Boran, Dongyu Zhou, Tian Zhuangzhuang, Qu Zheming, Zhang Zixian",,6/22/2018,120,Netflix,Fresh,100,6,Upright,91,124,0,6,0
m/voyeur_2017,Voyeur,"Gay Talese investigates Gerald Foos, a Colorado motel owner who spies on his guests. Using a carefully constructed platform in the motel's attic, Foos documents his guests most private moments, from the mundane to the shocking.","Absorbing, unpredictable, and overall compelling, Voyeur is a singularly unusual -- and utterly memorable -- documentary experience.",NR,Documentary,"Myles Kane, Josh Koury",,,10/4/2017,12/1/2017,96,Netflix,Fresh,79,29,Upright,60,274,12,23,6
m/w_kamau_bell_private_school_negro,W. Kamau Bell: Private School Negro,,"W. Kamau Bell's affable charisma makes Private School Negro a mirthful dissection of modern America, although although seasoned fans may find the material a bit familiar.",NR,Comedy,Shannon Hartman,W. Kamau Bell,W. Kamau Bell,,,,Netflix,Fresh,82,11,Spilled,33,18,6,9,2
m/wanda_sykes_not_normal,Wanda Sykes: Not Normal,,,NR,Comedy,Linda Mendoza,,Wanda Sykes,,,,Netflix,Fresh,100,9,,,,3,9,0
m/war_machine_2016,War Machine,"A successful, charismatic four-star general, Glenn McMahon, leaps in like a rock star to command NATO forces in Afghanistan, only to be taken down by a journalist's no-holds-barred exposé.","War Machine's uneven execution keeps its fact-based story from cleanly hitting its targets, but those flaws are frequently offset by sharp wit and solid acting.",NR,"Action & Adventure, Comedy",David Michôd,David Michôd,"Brad Pitt, Tilda Swinton, Ben Kingsley, Anthony Michael Hall, Topher Grace, Will Poulter, LaKeith Stanfield, Emory Cohen, John Magaro, R.J. Cyler, Alan Ruck",5/26/2017,6/3/2017,122,Netflix,Rotten,48,92,Spilled,34,5491,33,44,48
m/what_happened_miss_simone_2015,"What Happened, Miss Simone?","Classically trained pianist, dive-bar chanteuse, black power icon and legendary recording artist Nina Simone lived a life of brutal honesty, musical genius, and tortured melancholy.","What Happened, Miss Simone? is a compelling -- albeit necessarily incomplete -- overview of its complex subject's singular artistic legacy and fascinating life.",NR,Documentary,Liz Garbus,,Nina Simone,6/24/2015,12/5/2016,101,Netflix,Certified-Fresh,89,46,Upright,85,1765,10,41,5
m/what_happened_to_monday,What Happened to Monday,"In a world where families are allowed only one child due to overpopulation, resourceful identical septuplets must avoid governmental execution and dangerous infighting while investigating the disappearance of one of their own.",,NR,"Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",Tommy Wirkola,"Max Botkin, Kerry Williamson","Noomi Rapace, Willem Dafoe, Glenn Close, Marwan Kenzari",8/18/2017,2/8/2019,123,Netflix,Rotten,58,36,Upright,67,3058,9,21,15
m/wheelman,Wheelman,"A getaway driver is double-crossed during a bank robbery gone wrong. With his family on the line, he races to find out exactly who betrayed him before time runs out.","Wheelman takes B-movie action lovers on an uncommonly smooth ride, with taut plotting and exciting action topped off with solid work from Frank Grillo in the title role.",NR,"Action & Adventure, Mystery & Suspense",Jeremy Rush,Jeremy Rush,"Frank Grillo, Caitlin Carmichael, Garret Dillahunt, Shea Whigham, Wendy Moniz, William Xifaras",10/20/2017,10/20/2017,82,Netflix,Fresh,88,24,Upright,66,786,5,21,3
m/when_we_first_met,When We First Met,"After spending a night with the girl of his dreams only to become just friends, a man gets the opportunity to travel through time and alter that night over and over again until he gets everything perfect.","Much like its protagonist, When We First Met struggles in the cinematic ""friend zone"" -- and will face a slew of viewer breakups before finding much in the way of true love.",NR,"Comedy, Romance",Ari Sandel,John Whittington,"Adam DeVine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor, Noureen DeWulf, Robbie Amell",2/9/2018,2/9/2018,97,Netflix,Rotten,43,23,Spilled,57,867,3,10,13
m/white_fang_2018,White Fang (Croc-Blanc),"A young boy befriends a half-breed wolf as he searches for his father, who has mysteriously gone missing during the gold rush.",,NR,"Action & Adventure, Animation",Alexandre Espigares,"Dominique Monfery, Philippe Lioret, Serge Frydman","Rashida Jones, Nick Offerman, Paul Giamatti",,7/6/2018,85,Netflix,Fresh,80,10,Upright,74,178,3,8,2
m/who_would_you_take_to_a_deserted_island,Who Would You Take to a Deserted Island? (A quién te llevarías a una isla desierta?),"In their last night living together, four roommates play a game in which a secret that will change their lives forever is revealed.",,NR,Drama,Jota Linares,"Jota Linares, Paco Anaya","Markku Polonen, Jaime Lorente, Andrea Ros, María Pedraza, Pol Monen, Celia deMolina",,,90,Netflix,Fresh,83,6,,,,1,5,1
m/win_it_all,Win It All,"A small-time gambler (Jake Johnson) agrees to stash a duffel bag for an acquaintance who is heading to prison. When he discovers cash in the bag, he can't resist the urge to dip into the funds.",Win It All finds writer-director Joe Swanberg working in a comparatively mainstream vein -- and striking another collaborative spark with leading man Jake Johnson.,NR,Comedy,Joe Swanberg,"Jake Johnson (XVI), Joe Swanberg","Jake Johnson (XVI), Aislinn Derbez, Joe Lo Truglio, Keegan-Michael Key, José Antonio Garcia",4/7/2017,5/23/2017,90,Netflix,Certified-Fresh,85,40,Spilled,55,690,8,34,6
m/wine_country,Wine Country,"Six women question their friendships and futures when they travel to Napa Valley, Calif., to celebrate one's 50th birthday.","Wine Country's comedy might not be quite as robust as fans of this ensemble will expect, but it's got sweetness on the nose and a nicely balanced finish.",R,Comedy,Amy Poehler,"Emily Spivey, Liz Cackowski","Rachel Dratch, Ana Gasteyer, Amy Poehler, Maya Rudolph, Paula Pell, Emily Spivey, Jason Schwartzman, Tina Fey, Marcella Bragio, Cherry Jones",5/8/2019,5/10/2019,103,Netflix,Fresh,65,84,Spilled,30,472,22,55,29
