rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/band_of_the_hand,Band of the Hand,An Indian Vietnam veteran (Stephen Lang) trains five street punks in the Everglades to fight vice in Miami.,,R,"Action & Adventure, Drama, Mystery & Suspense",Paul Michael Glaser,"Leo Garen, Jack Baran","Stephen Lang, Michael Carmine, Lauren Holly, John Cameron Mitchell, Daniele Quinn, Leon, Al Shannon, Danton Stone, Paul Calderon, Laurence Fishburne, James Remar, Tony Bolano, D. Blakely, Frank Gilbert, Erla Julmiste, Matt Buther, Deborah King, Jimi Ruccolo, Colman, Bill Smitrovich, Luis Valderrama, Antoni Corone, Roy Datz, James Eros, Ken Colman, Carl Cofield, T.R. Durphy, Eddie Edenfield, Christopher Berry, Peter Fournier, Gerrit Graham, Julian Byrd, Joan Murphy, Allyson Garret, Michael Gregory, Sandy Mielke, Pat McCorkle, D.L. Blakely, Nelson Orames, Matt Butler, Dan Fitzgerald, Jim Zubiena, Nelson Oramas, Antonio Corone, Joe Petrullo",4/11/1986,4/16/2012,109,Sony Pictures Entertainment,Rotten,11,9,Upright,60,2732,2,1,8
m/barneys-version,Barney's Version,"Toward the end of his life, Barney Panofsky (Paul Giamatti) looks back on his triumphs and tragedies, beginning with an ill-fated relationship with Clara (Rachelle Lefevre), whom he marries when she becomes pregnant. When that falls apart, he moves back home to Montreal and gets married twice more, finally finding contentment with Miriam (Rosamund Pike), his third wife. Through it all, Barney is sustained by his work in television, raising children and the advice of his father (Dustin Hoffman).","With a magnificent performance by Paul Giamatti, Barney's Version offers much comedy and insight to the complexities of modern romance.",R,"Art House & International, Comedy, Drama",Richard J. Lewis,"Mordecai Richler, Michael Konyves","Paul Giamatti, Rosamund Pike, Minnie Driver, Dustin Hoffman, Rachelle Lefevre, Mark Camacho, Scott Speedman, Bruce Greenwood, Macha Grenon, Jake Hoffman, Anna Hopkins, Mark Addy, Saul Rubinek, Thomas Trabacchi, Clé Bennett, Harvey Atkin, Linda Sorenson, Maury Chaykin, Massimo Wertmuller, Larry Day, Howard Jerome, Paul Gross, Howard Rosenstein, Atom Egoyan, David Cronenberg, Denys Arcand, Ted Kotcheff",1/14/2011,1/14/2014,132,Sony Classics,Certified-Fresh,78,136,Upright,78,18449,39,106,30
m/basic,Basic,"During a special operations training mission in Panama, four U.S. soldiers are killed mysteriously, and their leader, Sgt. Nathan West (Samuel L. Jackson), goes missing. A military investigator, Capt. Julia Osborne (Connie Nielsen), has trouble convincing the two survivors to talk about what happened that night. A more experienced investigator, Tom Hardy (John Travolta), is brought in to crack the case. However, when the survivors do start talking, their stories differ from one another.",Basic gets so needlessly convoluted in its plot twists that the viewer eventually loses interest.,R,"Action & Adventure, Drama, Mystery & Suspense",John McTiernan,James Vanderbilt,"John Travolta, Connie Nielsen, Samuel L. Jackson, Tim Daly, Taye Diggs, Giovanni Ribisi, Brian Van Holt, Roselyn Sanchez, Harry Connick Jr., Cristián de la Fuente, Dash Mihok, Georgia Hausserman, Clayne Crawford, Margaret Travolta, Tait Ruppert, Dena Johnston, Nick Loren, Cliff Fleming, Steven Maye, Jonathan Rau, Tait Rupert, Timothy S. Wester, Chris Byrne, Curtis Ricks, Charles L. Fails",3/28/2003,5/1/2012,98,Sony Pictures Entertainment,Rotten,21,143,Upright,63,56764,37,30,113
m/basic_instinct_2,Basic Instinct 2,"After a crash that kills her boyfriend, Catherine Tramell (Sharon Stone) has her car searched by the police, who find illegal drugs. Prosecutors handling her case send Tramell to see psychiatrist Michael Glass (David Morrissey). Glass determines that Tramell, a novelist whose books deal with sensational murders, might just be a dangerous person herself. But his findings don't prevent him from embarking on a sexually charged relationship with the cunning cougar.","Unable to match the suspense and titilation of its predecessor, Basic Instinct 2 boasts a plot so ludicrous and predictable it borders on ""so-bad-it's-good.""",R,"Drama, Mystery & Suspense, Romance",Michael Caton-Jones,"Leora Barish, Henry Bean","Sharon Stone, David Morrissey, Charlotte Rampling, David Thewlis, Hugh Dancy, Stan Collymore, Neil Maskell, Anne Caillon, Jan Chappell, Terence Harvey, Ellen Thomas, Indira Varma, Heathcote Williams, Flora Montgomery, Kata Dobó, Iain Robertson, Charlie Simpson, Danielle Lydon, Christopher Brand, Charlotte Purton, Adam Allfrey, Vee Vimolmal",3/31/2006,5/23/2016,114,Sony Pictures,Rotten,6,155,Spilled,26,89150,42,10,145
m/battle-los-angeles,Battle: Los Angeles,"For many years, humans have reported various UFO sightings around the world, fueling speculation about the existence of life on other worlds. In 2011, mankind learns the truth the hard way when alien invaders attack. One by one, the world's great cities fall, leaving Los Angeles as the battleground for humanity's last stand. It's up to a Marine staff sergeant (Aaron Eckhart) and his platoon to draw a line in the sand against a powerful enemy unlike any previously encountered.","Overlong and overly burdened with war movie clichés, Battle: Los Angeles will entertain only the most ardent action junkies.",PG-13,"Action & Adventure, Science Fiction & Fantasy","Jonathan Liebesman, Chris Bertolini","Christopher Bertolini, Chris Bertolini","Aaron Eckhart, Ramon Rodríguez, Bridget Moynahan, Michael Peña, Will Rothhaar, Michelle Rodriguez, Adetokumboh M'Cormack, Cory Hardrict, Jim Parrack, Gino Anthony Pesi, Ne-Yo, James Hiroyuki Liao, Kenneth A. Brown, Noel Fisher, Bryce Cass, Neil Brown, Jr., Taylor Handley, Joey King, Lucas Till, Kenneth Brown Jr., Jadin Gould, Joe Chrest, Rus Blackwell, Susie Abromeit, Brandi Coleman, Elizabeth Keener, Beth Keener, Jessica Heap, Dave Jensen, E. Roger Mitchell, Stacey Turner, Tom Hillmann, Lena Clark, Chris Lena Clark, Jamie Norwood, Todd Cochran, Nzinga Blake, Taryn Southern, Jim Dever",3/11/2011,2/5/2013,116,Sony Pictures/Columbia Pictures,Rotten,36,209,Spilled,48,93736,41,75,134
m/battle-of-the-brave,Battle of the Brave,"During the battle for New France, a man (David La Haye) falls in love with a young widow (Noémie Godin-Vigneau) suspected of witchcraft.",,PG-13,"Classics, Drama",Jean Beaudin,,"Noémie Godin-Vigneau, David La Haye, Sébastien Huberdeau, Juliette Gosselin, Gérard Depardieu, Bianca Gervais, Irène Jacob, Vincent Perez, Jason Isaacs, Tim Roth, Colm Meaney, Pierre Lebeau, Isabelle Rictor, William Merasty, Monique Mercure, Marie-Helene Montpetit, Patrick Goyette, Johanne Fontaine, Billy Merasty, Isabel Richer, Johanne-Marie Tremblay",,8/10/2016,124,Sony Pictures Entertainment,Rotten,17,6,Spilled,35,197,3,1,5
m/battle_of_the_year,Battle of the Year,"Dante Graham (Laz Alonso) is a hip-hop mogul, but he was a breaker; now he wants nothing more than to see an American team win the Battle of the Year, an international b-boy tournament. Dante picks former dancer Jason Blake (Josh Holloway), a boozy, widowed basketball coach, to select, then train a worthy team. With just three months to whip a crew of 13 headstrong guys into a cohesive unit, Blake, his assistant (Josh Peck) and a choreographer (Caity Lotz) have a daunting job ahead of them.","With a hopelessly hokey plot and unintentionally hilarious dialogue, Battle of the Year is flimsy even by the standards of the dance movie genre.",PG-13,"Drama, Musical & Performing Arts, Special Interest",Benson Lee,,"Josh Holloway, Laz Alonso, Sawandi Wilson, Josh Peck, Caity Lotz, Chris Brown, Terrence Jenkins",9/20/2013,2/1/2015,109,Sony Pictures,Rotten,6,54,Spilled,49,17443,22,3,51
m/beats_rhymes_and_life_the_travels_of_a_tribe_called_quest,Beats Rhymes & Life: The Travels of a Tribe Called Quest,Actor Michael Rapaport examines the music of the 1990s hip-hop group as well as the conflicts that drove the band members apart.,"This documentary focuses less on the music and more on the personality clashes and in-group tensions to great, compelling effect.",R,"Documentary, Musical & Performing Arts",Michael Rapaport,,"Q-Tip, A Tribe Called Quest, Phife Dawg, Ali Shaheed Muhammad, Jarobi White, Adam Yauch, Mike D, Adam Horovitz, Pharrell Williams, DJ Red Alert, Prince Paul, Large Professor, Pete Rock and CL Smooth, Barry Weiss, Common, Busta Rhymes, Mary J. Blige",7/8/2011,9/3/2013,97,Sony Pictures Classics,Certified-Fresh,90,60,Upright,90,4011,25,54,6
m/beautiful_country,The Beautiful Country,A Vietnamese youth (Damien Nguyen) of mixed race undertakes an arduous journey to the United States to find his American father (Nick Nolte).,"The plight of Asian refugees is sensitively rendered, and the movie builds, with the help of Nolte, to a wrenchingly poignant conclusion.",R,Drama,Hans Petter Moland,"Sabina Murray, Larry Gross","Damien Nguyen, Nick Nolte, Tim Roth, Bai Ling, Temuera Morrison, Tranh Dang Quoc Thinh, Chapman To, Dinh Xuan Phuc, Thu An Nguyen, Uli Jon Roth, Pham Ha Duy, Minh Trang Ngo, Nguyen Thi Lin Phuong, Ha Viet Trang, Nguyen Thi Huong Dung, Bui Ti Hong, Xuan Phuc Dins, Thi Kim Xuan Chau, Damien Hung, Vu Tang, Thi Hoa Mai, Anh Thu, Khuong Duc Thuan, Man-chat To, Than Kien Nguyen, Dang Quoc Thinh Tran, Van Be Truong, Phat Trieu Hoang, Nguyen Danh Thai, Nguyen Thi Xuan Thuc, Looke Wee Suu, Ganrsha Moorthy, Nguyen Dinh Thi, Pham Minh Quoc, Nghiem Xuan Minh, Daniel Hung Tang, Nguyen Van Hai, Bui Anh Tan, La Vien Toan, Le Chuy Gioi, Tran Ngoc Hanh, Ha Phong Nguyen, Nguyen Lam Hoe, Ah Ha, Hoang Dung, Phan Vi Long, Hai, Nguyen Thi Nhi Thu, Nguyen Thi Thanh Huyen, Do Huyen Chi, Tran Thi Hoan, Carl Savering, Glen Bradford, Bobby Chinn, Jon Katz, Rafael Foncillas, Santiago Foncillas, Arthur J. Nascarella, Richard Lack, Phyllis Cicero, John Hussey, Dora Chu, Victor Macias, Libby Villari, Don L. McCoy, Kirk Griffith",7/8/2005,4/16/2012,136,Sony Pictures Classics,Certified-Fresh,78,76,Upright,79,2233,24,59,17
m/bedford_incident,The Bedford Incident,"Reporter Ben Munceford (Sidney Poitier) is aboard a U.S. Navy ship sailing near the Arctic Circle, on assignment to write a profile of Capt. Eric Finlander (Richard Widmark), a hardened anti-communist. Despite the concerns of Munceford, medical officer Chester Potter (Martin Balsam) and others on the ship, Finlander is shadowing a Soviet submarine on patrol in the same area, hoping to make it to surface. The cat-and-mouse game, however, turns deadly serious.",,NR,"Action & Adventure, Art House & International, Classics, Drama, Mystery & Suspense",James B. Harris,James Poe,"Richard Widmark, Sidney Poitier, James MacArthur, Martin Balsam, Wally Cox, Eric Portman, Michael Kane, Phil Brown, Gary Cockrell, Brian Davies, Warren Stanhope, Donald Sutherland, Colin Maitland, Michael Graham Cox, Bill Edwards, Ed Bishop, Laurence Herder, George Roubicek, Paul Tamarin, Burnell Tucker, Roy Stephens, Shane Rimmer",1/1/1965,4/16/2012,102,Sony Pictures Entertainment,Fresh,86,14,Upright,75,1244,4,12,2
m/before_sunrise,Before Sunrise,"On his way to Vienna, American Jesse (Ethan Hawke) meets Celine (Julie Delpy), a student returning to Paris. After long conversations forge a surprising connection between them, Jesse convinces Celine to get off the train with him in Vienna. Since his flight to the U.S. departs the next morning and he has no money for lodging, they wander the city together, taking in the experiences of Vienna and each other. As the night progresses, their bond makes separating in the morning a difficult choice.","Thought-provoking and beautifully filmed, Before Sunrise is an intelligent, unabashedly romantic look at modern love, led by marvelously natural performances from Ethan Hawke and Julie Delpy.",R,"Drama, Romance",Richard Linklater,"Richard Linklater, Kim Krizan","Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger, Tex Rubinowitz, Erni Mangold, Dominik Castell, Haymon Maria Buttinger, Vernon Dobtcheff, Louise Lemoine Torres, Harold Waiglein, Bilge Jeschim, Rodolphe Pauly, Kurti, Marianne Plasteig, Diabolo, Hans Weingartner, Albert Delpy, Liese Lyon, Peter Ily Huemer, Otto Reiter, Hubert Fabian Kulterer, Branko Andric, Constanze Schweiger, John Sloss, Alexandra Seibel, Georg Schollhammer, Christian Ankowitsch, Wilbirg Reiter, Barbara Klebel, Wolfgang Staribacher, Wolfgang Gluxam",1/27/1995,10/3/2008,101,Sony Pictures,Certified-Fresh,100,46,Upright,93,73505,6,46,0
m/behold_a_pale_horse,Behold a Pale Horse,"At the end of the Spanish Civil War, soldier Manuel Artiguez (Gregory Peck) flees to France as part of the defeated forces. After 20 years there, he learns that his mother is dying and plans to return to Spain to see her. However, Viñolas (Anthony Quinn), a police officer with a vendetta, prepares forces to trap Artiguez. A priest, Francisco (Omar Sharif), tries to advise Artiguez not to travel to Spain, but Artiguez ultimately chooses to leave for a fateful confrontation with Viñolas.",,NR,"Classics, Drama",Fred Zinnemann,J.P. Miller,"Gregory Peck, Anthony Quinn, Omar Sharif, Mildred Dunnock, Raymond Pellegrin, Paolo Stoppa, Daniela Rocca, Christian Marquand, Marietto Angeletti, Perette Pradier, Perrette Pradier, Zia Mohyeddin, Rosalie Crutchley, Molly Urquhart, Jean-Paul Moulinot, Laurence Badie, Martin Benson, Jean-Claude Bercq, José Luis de Villalonga, Claude Berri, Claude Confortes, Michael Lonsdale, Alain Saury, José Luis de Vilallonga, Elisabeth Wiener",8/14/1964,4/16/2012,118,Sony Pictures Entertainment,Fresh,90,10,Upright,72,502,2,9,1
m/being_julia,Being Julia,"Julia Lambert (Annette Bening) is a popular but aging stage actress who is losing passion for her career. Her husband and director, Michael Gosselyn (Jeremy Irons), introduces her to a young American actor, Tom (Shaun Evans), who professes admiration for her. Julia and Tom start an affair, but soon she realizes that Tom is just using her to advance his own career and that of his other girlfriend, actress Avice Crichton (Lucy Punch). Julia befriends Avice, all the while plotting her revenge.","Annette Bening delivers a captivating performance in Being Julia, a sophisticated comedy that follows a 1930s stage diva who experiences an identity crisis at age 40.",R,"Comedy, Drama",István Szabó,Ronald Harwood,"Annette Bening, Jeremy Irons, Michael Gambon, Bruce Greenwood, Miriam Margolyes, Juliet Stevenson, Shaun Evans, Sheila McCarthy, Lucy Punch, Maury Chaykin, Leigh Lawson, Michael Culkin, Rosemary Harris, Rita Tushingham, Max Irons, Tom Sturridge",10/15/2004,3/8/2017,104,Sony Pictures Classics,Certified-Fresh,76,123,Upright,74,7556,37,94,29
m/benchwarmers,The Benchwarmers,"A baseball-loving millionaire (Jon Lovitz) helps three inept nerds (David Spade, Rob Schneider, Jon Heder) form a baseball team to compete with the meanest bullies in the Little League. One of the trio becomes the hero of nerds everywhere, until his fans learn that he was once a bully too.","A gross-out comedy that is more sophomoric than funny, The Benchwarmers goes down swinging.",PG-13,Comedy,Dennis Dugan,"Allen Covert, Nick Swardson","Rob Schneider, David Spade, Jon Heder, Craig Kilborn, Molly Sims, Tim Meadows, Nick Swardson, Erinn Bartlett, Jon Lovitz, Bill Romanowski, Sean Salisbury, Matt Weinberg, John Farley, Reggie Jackson, Joey Gnoffo, Jackie Sandler, Ray Nicholson, Amaury Nolasco, Jared Sandler, Terry Crews, Rachel Hunter, Patrick Schwarzenegger, Dan Patrick, Robert S. Frank, John Kirk, Rob S. Moore, Max Prado, Dennis Dugan",4/7/2006,4/16/2012,85,Sony Pictures Releasing,Rotten,13,72,Upright,64,421961,15,9,63
m/beverly_hills_ninja,Beverly Hills Ninja,"When a young American boy washes ashore near a village populated by skilled Japanese warriors, they raise the child as one of them and instruct him in the ways of ninjitsu. Unfortunately, he grows up to be the overweight and inept but very enthusiastic Haru (Chris Farley), who remains intent on becoming a real ninja. Haru's first assignment -- protecting a beautiful woman from California -- doesn't go smoothly, since he's both uncoordinated and completely unaccustomed to Western culture.","Far from silent but comedically deadly, Beverly Hills Ninja proves painfully unfunny.",PG-13,"Action & Adventure, Comedy",Dennis Dugan,"Mark Feldberg, Mitchell Klebanoff, Mitch Klebenoff","Chris Farley, Nicollette Sheridan, Nathanial Parker, Robin Shou, Nathaniel Parker, Chris Rock, Soon-Teck Oh, Keith Cooke, François Chau, Will Sasso, Dale Ishimoto, Billy Connolly, Daming Chen, Burt Bulos, Curtis Blanck, Tom Bailey, Jason Tobin, Richard Kline, Da Ming Chan, Anna Mathias, Nathan Jung, John Farley, Kevin P. Farley, Gerry Del Sol, Cynthia Allison, Francesca Cappucci, Hideo Kimura, Saachiko, James Laing, Robbie Thibaut Jr., Michael Cardenas, Brett Golov, Joe Decker, Charles Dugan, Jason Davis, Alexandra Stabler, Nicolas Stabler, Tania L. Pearson, Lisa C. Boltanzer, Nancy Howard, Conrad Goode, Brian Hayes Currie, Caesar Luisi, Rick Miller, Eric C. Charmelo, Sarah Pierce",1/17/1997,4/16/2012,88,Sony Pictures Home Entertainment,Rotten,14,28,Spilled,53,309917,8,4,24
m/beyond_rangoon,Beyond Rangoon,"After the shocking murders of her husband and son, Laura Bowman (Patricia Arquette) travels to Burma with her sister, Andy (Frances McDormand), to find peace. There she witnesses protests against the government and the military's violent response. When Burma enters into military lockdown, Laura loses her passport and is unable to leave the country. A professor (U Aung Ko) helps her, but this makes her a target of the government as she attempts to reach the border and cross into Thailand.",,R,"Action & Adventure, Drama",John Boorman,"Alex Lasker, Bill Rubenstein","Patricia Arquette, Frances McDormand, Spalding Gray, U Aung Ko, Victor Slezak, Adelle Lutz, Tiara Jacquelina, Kuswadinath Bujang, Jit Murad, Ye Myint, Cho Cho Myint, Johnny Cheah, Haji Mahod Rajoli, Azmi Assan, Ahmad Fithi, Mohd Wan Nazri, Roslee Mansor, Zaidi Omar, Michael Pickells, Enzo Rossi, Rudzuan Hashim, Samko, Ramona Sanchez-Waggoner, Norlela Ismail, Nyak Osman, Yusof Abdul Hamid, Lutang Anyie, Ali Fiji, Dion Abu Bakar, Yeoh Keat Chye, Johari Ismail, Rashidi Mohd, William Saw, Anna Howard, Manisah Mandin, Charley Boorman, Hani Mohsin, Ismail Din, Jamaludin Rejah, Peter Win, John Mindy, U Kyaw Win, Gael d'Oliviera, Pascale d'Oliviera, Gilles d'Oliviera, Asmi Wahah, Albert Thaw, Mansell Rivers-Bland, Siti Abdullah, Satish Chand Bhandari",8/25/1995,1/1/2009,100,Sony Pictures Home Entertainment,Rotten,39,33,Upright,71,8039,11,13,20
