rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/dumbo,Dumbo,"A young circus elephant is born with comically large ears and given the cruel nickname Dumbo. One day at a show, he is taunted by a group of kids, inciting his mother into a rage that gets her locked up. After Dumbo's ears cause an accident that injures many of the other elephants, he is made to dress like a clown and perform dangerous stunts. Everything changes when Dumbo discovers that his enormous ears actually allow him to fly, and he astounds everyone at the circus with his new talent.","Dumbo packs plenty of story into its brief runtime, along with all the warm animation and wonderful music you'd expect from a Disney classic.",G,"Animation, Kids & Family, Science Fiction & Fantasy","Sam Armstrong, Jack Kinney, Norman Ferguson, Wilfred Jackson, Bill Roberts, Ben Sharpsteen, Samuel Armstrong","Joe Grant, Dick Huemer, Joe Rinaldi, Webb Smith, Otto Englander, Aurelius Battaglia, Bill Peet","Sterling Holloway, Jesper Klein, Edward S. Brophy, Lily Broberg, Herman Bing, Poul Bundgaard, Claus Ryskjaer, Verna Felton, Palle Huld, Cliff Edwards, Billy Bletcher, Sarah Selby",10/23/1941,12/13/2015,64,Walt Disney Productions,Certified-Fresh,98,42,Upright,70,432270,6,41,1
m/dumbo_2019,Dumbo,"Struggling circus owner Max Medici enlists a former star and his two children to care for Dumbo, a baby elephant born with oversized ears. When the family discovers that the animal can fly, it soon becomes the main attraction -- bringing in huge audiences and revitalizing the run-down circus. The elephant's magical ability also draws the attention of V.A. Vandevere, an entrepreneur who wants to showcase Dumbo in his latest, larger-than-life entertainment venture.","Dumbo is held partly aloft by Tim Burton's visual flair, but a crowded canvas and overstretched story leave this live-action remake more workmanlike than wondrous.",PG,"Animation, Kids & Family, Science Fiction & Fantasy",Tim Burton,Ehren Kruger,"Colin Farrell, Danny DeVito, Eva Green, Michael Keaton, Deobia Oparei, Alan Arkin, Nicole N. Parker, Finley Hobbins, Roshan Seth, Lars Eidinger, Joseph Gatt, Douglas Reith, Phil Zimmerman, Sharon Rooney, Frank Bourke, Michael Buffer, Sandy Martin, Erick Hayden, Greg Canestrari, Christopher Rogers, Simon Connolly, Nick Bartlett, Harry Taylor, Vincent Andriano, Ben Crowe, Clive Brunt, Angela Ashton, Philip Rosch, Joseph Macnab, Rob Heanley, Amerjit Deu, Lucy DeVito, Matthew Castle, Zee Asha, Carol Been, Rosie Akerman, Govinda",3/29/2019,6/25/2019,112,Walt Disney Pictures,Rotten,46,363,Spilled,48,4451,46,168,195
m/enchanted,Enchanted,"Banished by an evil queen, Princess Giselle (Amy Adams) from a fairy-tale world lands in modern Manhattan, where music, magic and ""happily ever after"" are sorely lacking. She is adrift in this strange new place until a divorce lawyer (Patrick Dempsey) comes to her aid. Giselle begins to fall for her flawed benefactor, but the storybook romance gets complicated when a prince from her world comes to rescue her.","A smart re-imagining of fairy tale tropes that's sure to delight children and adults, Enchanted features witty dialogue, sharp animation, and a star turn by Amy Adams.",PG,"Comedy, Kids & Family, Romance",Kevin Lima,,"Amy Adams, Patrick Dempsey, Susan Sarandon, James Marsden, Idina Menzel, Timothy Spall, Rachel Covey, Samantha Ivers, Margery Beddow, Matt Servitto, Joseph Siravo, Michaela Conlin, Tonya Pinkins, Isiah Whitlock Jr., Julie Andrews",11/21/2007,11/23/2015,108,Walt Disney Pictures,Certified-Fresh,93,191,Upright,80,407583,49,177,14
m/extremely_goofy_movie,An Extremely Goofy Movie,"In this animated family film, the aptly named Goofy (Bill Farmer) is deeply proud of his college-bound son, Max (Jason Marsden). For his part, Max, who is more cool and collected than his frantic and clumsy father, is eager to take on some fresh experiences with his new independence. So he's understandably flustered when his dad crashes his college life to finish his own degree. Goofy repeatedly embarrasses Max, and their bond is tested as never before.",,G,"Animation, Comedy, Kids & Family",,,,2/29/2000,7/29/2016,79,DisneyToon Studios,Fresh,63,8,Spilled,48,74812,0,5,3
m/father_of_the_bride_part_ii,Father of the Bride: Part II,"Just when George Banks (Steve Martin) has gotten used to his daughter, Annie (Kimberly Williams), being married, she announces that she's pregnant, making him an impending grandfather. Shaken by nearing this new milestone in his life, George soon has to process even more surprising news -- his wife, Nina (Diane Keaton), is pregnant too. Reeling from these revelations, George gets help from the eccentric Franck (Martin Short), who, conveniently, has moved from planning weddings to baby showers.",,PG,Comedy,Charles Shyer,"Nancy Meyers, Charles Shyer","Steve Martin, Diane Keaton, Martin Short, Kimberly Williams-Paisley, George Newbern, Kieran Culkin, B.D. Wong, Peter Michael Goetz, Eugene Levy, Jane Adams, Kate McGregor-Stewart, Rebecca Chambers, April Ortiz, Dulcy Rogers, Kathy Anthony, Adrian Canzoneri, Lori Alan, Stephanie Miller, Hallie Meyers-Shyer, Jay Wolpert, Ann Walker, Sandra Silvestri, William Akey, Harris Laskaway, Seth Kaplan, Jonathan Emerson, Joshua Preston, K.C. Colwell, Chase Colwell, Tony Simotes, Annie Meyers-Shyer, Linda DeScenna, Heidi Averill, Chelsea Lynn, Sue Colwell, Rodriego Botero, Vince Lozano, Caroline Lagerfelt, Ilene Waterstone, Wendy Worthington, Dorian Spencer, Harris Laskawy, Roxanne Beckford, Valerie Hemmerich, Peter Spears, Susan Beaubian, Mychael Bates, Jerri Rose White, Shannon Kennedy, Casey Boersma, Dylan Boersma, Katie Pierce, Jonathan Selstad, Thomas Selstad",12/8/1995,6/13/2017,106,Disney,Rotten,48,21,Upright,60,203071,5,10,11
m/finding_dory,Finding Dory,"Dory (Ellen DeGeneres) is a wide-eyed, blue tang fish who suffers from memory loss every 10 seconds or so. The one thing she can remember is that she somehow became separated from her parents as a child. With help from her friends Nemo and Marlin, Dory embarks on an epic adventure to find them. Her journey brings her to the Marine Life Institute, a conservatory that houses diverse ocean species. Dory now knows that her family reunion will only happen if she can save mom and dad from captivity.","Funny, poignant, and thought-provoking, Finding Dory delivers a beautifully animated adventure that adds another entertaining chapter to its predecessor's classic story.",PG,Animation,"Andrew Stanton, Angus MacLane","Andrew Stanton, Victoria Strouse","Ed O'Neill, Dominic West, Andrew Stanton, Bennett Dammann, Bob Peterson, Torbin Xan Bullock, Bill Hader, Kate McKinnon, Sigourney Weaver, Alexander Gould, Katherine Ringgold, Lucia Geddes, John Ratzenberger, Angus MacLane, Willem Dafoe, Brad Garrett, Allison Janney, Austin Pendleton, Stephen Root, Vicki Lewis, Jérôme Ranft, Ellen DeGeneres, Albert Brooks, Diane Keaton, Kaitlin Olson, Hayden Rolence, Ty Burrell, Eugene Levy, Sloane Murray, Idris Elba",6/17/2016,10/25/2016,103,Walt Disney Pictures/PIXAR,Certified-Fresh,94,329,Upright,84,181985,62,310,20
m/finding_nemo,Finding Nemo,"Marlin (Albert Brooks), a clown fish, is overly cautious with his son, Nemo (Alexander Gould), who has a foreshortened fin. When Nemo swims too close to the surface to prove himself, he is caught by a diver, and horrified Marlin must set out to find him. A blue reef fish named Dory (Ellen DeGeneres) -- who has a really short memory -- joins Marlin and complicates the encounters with sharks, jellyfish, and a host of ocean dangers. Meanwhile, Nemo plots his escape from a dentist's fish tank.","Breathtakingly lovely and grounded by the stellar efforts of a well-chosen cast, Finding Nemo adds another beautifully crafted gem to Pixar's crown.",G,"Animation, Comedy, Kids & Family","Andrew Stanton, Lee Unkrich","Bob Peterson, David Reynolds, Andrew Stanton, Lee Unkrich","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Brad Garrett, Austin Pendleton, Stephen Root, Vicki Lewis, Joe Ranft, Geoffrey Rush, Allison Janney, Andrew Stanton, Elizabeth Perkins, Nicholas Bird, Bob Peterson, Barry Humphries, Eric Bana, Bruce Spence, Bill Hunter, LuLu Ebeling, Erica Beck, Erik Per Sullivan, Jordy Ranft, John Ratzenberger",5/30/2003,11/22/2015,100,Walt Disney Pictures,Certified-Fresh,99,266,Upright,86,33356856,61,264,2
m/flight_of_the_navigator,Flight of the Navigator,"This 1978 Disney adventure tells the story of 12-year-old David (Joey Cramer) who lives with his family in Fort Lauderdale, Fla. When he awakens from being accidentally knocked out in the forest near his home, he finds that eight years have passed. His family is overjoyed to have him back, but just as perplexed as he is by the fact that he hasn't aged. When a NASA scientist (Howard Hesseman) discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.","Bolstered by impressive special effects and a charming performance from its young star, Flight of the Navigator holds up as a solidly entertaining bit of family-friendly sci-fi.",PG,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",Randal Kleiser,"Douglas Day Stewart, John Hill, Michael Burton, Matt MacManus","Joey Cramer, Veronica Cartwright, Cliff De Young, Sarah Jessica Parker, Howard Hesseman, Robert Small, Matt Adler, Paul Mall, Albie Whitaker, Jonathan Sanger, Iris Acker, Richard Liberty, Gizelle Elliot, Raymond Forchion, Raymond George Forchion, Cynthia Caquelin, Ted Bartsch, Gizelle Elliott, Brigid Cleary, Michael Strano, Parris Buckner, Robyn Peterson, Tony Tracy, Philip Hoelcher, Butch Raymond, Bob Strickland, Michael Brockman, Louis Cutolo, Debbie Casperson, Chase Randolph, John Archie, Tony Calvino, Rusty Pouch, Robert Goodman, Ryan Murray, Keri Rogers, Peter Lundquist, Julio Oscar Mechoso, Jill Beach, Kenny Davis, Bruce Laks, Arnie Ross, Fritz Braumer, Paul Reubens",7/30/1986,12/25/2015,89,Walt Disney Productions,Fresh,84,31,Upright,75,59469,10,26,5
m/flubber,Flubber,"Professor Philip Brainard (Robin Williams) is experimenting with new kinds of energy, and he thinks this project will save struggling Medfield College, where his girlfriend, Sara (Marcia Gay Harden), is president. But when he discovers a lively, rubber-like substance dubbed ""flubber,"" he gets so excited, he absent-mindedly misses his own wedding. Sara dumps him, so he tries to use his discovery to win her back; unfortunately, the mischievous flubber seems to have a mind of its own.","With its overactive focus on special effects and tiresome slapstick, Flubber squanders the immense talent of its cast and crew.",PG,"Comedy, Kids & Family, Science Fiction & Fantasy",Les Mayfield,"Bill Walsh, John Hughes","Robin Williams, Marcia Gay Harden, Christopher McDonald, Raymond J. Barry, Clancy Brown, Ted Levine, Wil Wheaton, Edie McClurg, Scott Michael Campbell, Jodi Benson, Leslie Stefanson, Scott Martin Gershin, Malcolm Brownson, Julie Morrison, Benjamin Brock, Dakin Matthews, Adryenn Ashley, Zack Zeigler, Samuel Lloyd, Bob Sarlatte, Bob Greene, Tom Barlow",11/26/1997,1/5/2016,93,Disney,Rotten,24,34,Spilled,33,623682,8,8,26
m/frankenweenie_2012,Frankenweenie,"Young Victor Frankenstein (Charlie Tahan) is a science nerd and outsider at school, but he does have one good friend: his dog, Sparky. But then, tragedy strikes, and Sparky shuffles off this mortal coil. Victor is heartbroken, but his science teacher (Martin Landau) gives him an idea of how to jolt old Sparky back to life. The experiment is successful, and all goes well, until Victor's fellow students steal his secret and use it to resurrect other dead animals -- with monstrous consequences.","Frankenweenie is an energetic stop-motion horror movie spoof with lovingly crafted visuals and a heartfelt, oddball story.",PG,"Animation, Comedy, Horror, Science Fiction & Fantasy",Tim Burton,John August,"Martin Landau, Catherine O'Hara, Martin Short, Atticus Shaffer, Robert Capron, James Hiroyuki Liao, Tom Kenny, Charlie Tahan, Winona Ryder, Conchata Ferrell",10/5/2012,11/23/2015,87,Walt Disney Pictures,Certified-Fresh,87,221,Upright,70,67706,48,193,28
m/fright_night_2011,Fright Night,"Charley (Anton Yelchin) is a high-school senior who's in with the ""in"" crowd and dating Amy (Imogen Poots), the most sought-after gal on campus. But trouble enters his world in the form of Jerry Dandridge (Colin Farrell), a charismatic new neighbor. After witnessing some unusual activity next door, Charley concludes that Jerry is a vampire. Of course, no one believes him. After seeking advice from illusionist Peter Vincent (David Tennant), Charley sets out to destroy Jerry himself.","It may not have been necessary to remake the 1985 cult classic, but the new Fright Night benefits from terrific performances by Colin Farrell and David Tennant -- and it's smart, funny, and stylishly gory to boot.",R,"Comedy, Horror",Craig Gillespie,Marti Noxon,"Anton Yelchin, Colin Farrell, Toni Collette, Christopher Mintz-Plasse, David Tennant, Imogen Poots, Dave Franco, Reid Ewing, Will Denton, Sandra Vergara, Emily Montague, Chris Sarandon, Grace Phipps, Chelsea Tavares, Lisa Loeb, Brian Huskey, Mike Miller, Marya Beauvais, Kent Kirkpatrick, Arron Shiver, Rick A. Ortega, Jr., Charlie Brown, Rebekah Wiggins, Eb Lottimer, Liezl Carstens, Laura Aidan, Alma Sisneros, Bruce Holmes, Christopher Ranney, Lovie Johnson, Jerry G. Angelo, Tait Fletcher, Kevin Christopher Brown, Jesse Pickett, William H. Burton, Bonnie Morgan, Michelle Waterson, Paula Francis, Dave Courvoisier",8/19/2011,12/13/2015,106,Walt Disney Pictures,Certified-Fresh,72,180,Spilled,59,50500,38,130,50
m/frozen_2013,Frozen,"When their kingdom becomes trapped in perpetual winter, fearless Anna (Kristen Bell) joins forces with mountaineer Kristoff (Jonathan Groff) and his reindeer sidekick to find Anna's sister, Snow Queen Elsa (Idina Menzel), and break her icy spell. Although their epic journey leads them to encounters with mystical trolls, a comedic snowman (Josh Gad), harsh conditions, and magic at every turn, Anna and Kristoff bravely push onward in a race to save their kingdom from winter's cold grip.","Beautifully animated, smartly written, and stocked with singalong songs, Frozen adds another worthy entry to the Disney canon.",PG,"Action & Adventure, Animation, Comedy, Kids & Family","Chris Buck, Jennifer Lee",Jennifer Lee,"Kristen Bell, Idina Menzel, Josh Gad, Santino Fontana, Alan Tudyk, Chris Williams (IX), Ciarán Hinds, Maia Wilson, Edie McClurg, Robert Pine, Maurice LaMarche, Livvy Stubenrauch, Eva Bella, Spencer Lacey Ganus, Jesse Corti, Stephen J. Anderson, Jeffrey Marcus, Tucker Gilmore, Ava Acres, Annaleigh Ashford, Jenica Bergere, Paul Briggs, Woody Buck, Lewis Cleale, Terri Douglas, Jean Gilpin, Nicholas Guest, Nick Jameson, John Lavelle, Pat Lentz, Katie Lowes, Dara McGarry, Adam Overett, Courtney Peldon, Raymond S. Persi, Lynwood Robinson, Jadon Sand, Pepper Sweeney, Steve Apostolina, Kirk Baily, David Boat, Tyree Brown, June Christopher, Wendy Cutler, Eddie Frierson, Carter Sand, Jackie Gonneau, Bridget Hoffman, Daniel A. Kaz, Annie Lopez, Mona Marshall, Scott Menville, Paul Pape, Jennifer Perry, Jean-Michel Richaud, Katie Silverman, Fred Tatasciore, Robert Lopez, Kristen Anderson-Lopez",11/27/2013,11/15/2015,102,Walt Disney Pictures,Certified-Fresh,90,245,Upright,85,306743,55,220,25
m/frozen_ii,Frozen II,"Elsa the Snow Queen has an extraordinary gift -- the power to create ice and snow. But no matter how happy she is to be surrounded by the people of Arendelle, Elsa finds herself strangely unsettled. After hearing a mysterious voice call out to her, Elsa travels to the enchanted forests and dark seas beyond her kingdom -- an adventure that soon turns into a journey of self-discovery.","Frozen II can't quite recapture the showstopping feel of its predecessor, but it remains a dazzling adventure into the unknown.",PG,"Action & Adventure, Animation, Comedy, Kids & Family","Jennifer Lee, Chris Buck",Jennifer Lee,"Kristen Bell, Idina Menzel, Josh Gad, Sterling K. Brown, Evan Rachel Wood, Alfred Molina, Martha Plimpton, Jason Ritter, Rachel Matthews",11/21/2019,11/22/2019,103,Walt Disney Pictures,Certified-Fresh,77,325,,92,48803,44,251,74
