rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/brave_one,The Brave One,"New York radio host Erica Bain (Jodie Foster) endures a brutal attack that leaves her badly injured and her beloved fiance dead. The tragedy haunts her, and she sets forth on a personal quest for revenge. Her exploits captivate city residents but, as a determined detective (Terrence Howard) closes in on her, Erica wonders if she is now no better than those she hunts.",Magnetic by between Jodie Foster and Terrence Howard can't quite compensate for The Brave One's problematic and unconvincing eye-for-an-eye moral.,R,"Action & Adventure, Drama, Mystery & Suspense",Neil Jordan,"Cynthia Mort, Roderick Taylor, Bruce A. Taylor, Neil Jordan","Terence DaShon Howard, Jodie Foster, Terrence Howard, Nicky Katt, Naveen Andrews, Mary Steenburgen, Jane Adams, Gordon MacDonald, Blake Foster, Ene Oloja, Luis Da Silva Jr., Blaze Foster, Rafael Sardina, Zoë Kravitz, John Magaro, Victor Colicchio, Jermel Howard, Julia Garro, James Biberi, Brian Delate, Lenny Venito, Carmen Ejogo, Dana Eskelson, Angel Sing, Yolande Bavan, Ivo Velon, Tina Sloan, Jaime Tirelli, Larry Fessenden, An Nguyen, Brian Tarantina, Nguyen Anh Hoa, Michael Anthony Williams, Jesús Ruiz, Jemel Howard, Dennis L.A. White, Hope Adams, Joseph Melendez, Ted Neustadt, Brett Berg, Dr. Jeffery Manko, Mick Cunningham, Lisa Joyce, Tom Greer, David Naizir, Robert Michael McClure, Tashya Valdevit, Lai-Si Fernandez, Moises Acevedo, Jack Caruso, Jim Taylor McNickle, Rosanne C. Lucarelli, Leif Riddell, DeShaun Stallworth, Michael J. Burg, Creighton James, Clayton Dean Smith, Barbara Gayle, Anna Margaret Hollyman, Lily Mercer, Musto Pelinkovicci, Dean Meminger, Cheryl Wills, Benjamin Wallfisch",9/14/2007,3/18/2013,122,Warner Bros. Pictures,Rotten,43,185,Upright,64,274408,45,80,105
m/bridges_of_madison_county,The Bridges of Madison County,"A moving love story about a photographer on assignment to shoot the historic bridges of Madison County. He meets a housewife, whose husband and children are away on a trip, and the film traces a brief affair that is never sordid but instead one of two soul mates who have met too late.","Sentimental, slow, schmaltzy, and very satisfying, The Bridges of Madison County finds Clint Eastwood adapting a bestseller with heft, wit, and grace.",PG-13,"Drama, Romance",Clint Eastwood,Richard LaGravenese,"Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak, Jim Haynie, Phyllis Lyons, Debra Monk, Sarah Kathryn Schmitt, Christopher Kroon, David Gilbert, Richard Lage, Walter Slezak, Michelle Benes, Alison Wiegert, Brandon Bobst, Pearl Faessler, R.E. 'Stick' Faessler, Tania Mishler, Billie McNabb, Art Breese, Lana Schwab, Larry Loury, James Rivers, Mark A. Brooks, Peter Cho, Eddie Dejean Sr., Jason C. Brewer, Kyle Eastwood, George Orrison, Ken Billeter, Judy Trask, David Trask, Edna Dolson, Dennis McCool, Michael C. Pommier, Jana Corkrean, M. Jane Seymour, Karla Jo Soper",6/2/1995,4/14/2014,135,Warner Bros.,Certified-Fresh,90,59,Upright,87,48200,19,53,6
m/bronco_billy,Bronco Billy,"As the leader of a struggling Wild West show, Bronco Billy (Clint Eastwood) gives it his all to keep his entertainers' spirits high despite the declining public interest. While on tour, Billy encounters Antoinette Lily (Sondra Locke), a spoiled, newlywed heiress who was recently deserted by her scheming husband, John Arlington (Geoffrey Lewis). After some convincing, Lily decides to join the troupe as Billy's assistant but, much to the crew's displeasure, she seems to bring only bad luck.",,PG,Comedy,Clint Eastwood,Dennis Hackin,"Clint Eastwood, Sondra Locke, Geoffrey Lewis, Scatman Crothers, Bill McKinney, Sam Bottoms, Dan Vadis, Sierra Pecheur, Tanya Russell, William Prince, Tessa Richarde, Walter Barnes, Beverlee McKinsey, Woodrow Parfrey, Pam Abbas, Doug McGrath, Hank Worden, Douglas Copsey, Edye Byrde, Michael Reinbold, John Wesley Elliott Jr., George Orrison, Chuck Hicks, Bobby Hoy, Jefferson Jewell, Don Mummert, Michael Reinhold, Lloyd Nelson, Sharon Sherlock, James Simmerhan, Jenny Sternling, Chuck Waters, Jerry Willis, Valerie Shanks, Jerry Wills, Steve Dorff",1/1/1980,8/25/2008,116,Warner Bros. Pictures,Fresh,75,20,Spilled,48,7249,1,15,5
m/bucket_list,The Bucket List,"Billionaire Edward Cole (Jack Nicholson) and car mechanic Carter Chambers (Morgan Freeman) are complete strangers, until fate lands them in the same hospital room. The men find they have two things in common: a need to come to terms with who they are and what they have done with their lives, and a desire to complete a list of things they want to see and do before they die. Against their doctor's advice, the men leave the hospital and set out on the adventure of a lifetime.",Not even the earnest performances of the two leads can rescue The Bucket List from its schmaltzy script.,PG-13,"Action & Adventure, Comedy, Drama",Rob Reiner,Justin Zackham,"Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Alfonso Freeman, Rowena King, Serena Reeder, Rob Morrow, Jonathan Mangum, Christopher Stapleton, Annton Berry Jr., Verda Bridges, Destiny Brownridge, Brian Copeland, Jennifer DeFrancisco, Jonathan Hernandez, Frank Maharajh, Andrea J. Johnson, Karen Maruyama, Dawnn Lewis, Taylor Ann Thompson, Angela Gardner, Roy Vongtama, Hugh B. Holub, Richard McGonagle, Jordan Lund, Nikki Novak, Amber Mead, Ian Anthony Dale, Noel Gugliemi, Dawn Lewis, John O'Brien, Alex Trebek",12/25/2007,2/13/2010,97,Warner Bros. Pictures,Rotten,41,175,Upright,77,271579,40,72,103
m/bullet_to_the_head,Bullet to the Head,"When veteran hit man Jimmy Bobo (Sylvester Stallone) and his partner, Louis (Jon Seda), kill a corrupt ex-cop, Louis in turn loses his life to an ex-mercenary named Keegan (Jason Momoa). Detective Taylor Kwon (Sung Kang) senses a connection between the two killings and seeks out Bobo, who subsequently saves Kwon from an assassination attempt. The pair join forces against a common enemy: a ruthless real-estate developer named Robert Nkomo Morel (Adewale Akinnuoye-Agbaje).","Bullet to the Head's unapologetically trashy thrills evoke memories of its star and director's proud cinematic pasts -- but sadly, those memories are just about all it has to offer.",R,"Action & Adventure, Mystery & Suspense",Walter Hill,"Walter Hill, Alessandro Camon","Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje, Jason Momoa, Christian Slater, Jon Seda, Holt McCallany, Brian Van Holt, Weronika Rosati, Dane Rhodes, Marcus Lyle Brown, Andrew Austin-Peterson, Paul Etheredge, Robert Cavan Carruth, Louis Michot, Andre Michot, Lacey Minchew, Dominique DuVernay, Dana Gourrier, Robert Larriviere, Don Yesso, Douglas M. Griffin, Tiffany Reiff, Jackson Beals, Donna DuPlantier, Andrea Frankle, Teri Wyble, Don Tai, Milos Milicevic, Kara Bowman",2/1/2013,7/25/2014,91,Warner Bros. Pictures,Rotten,45,143,Spilled,39,27840,36,65,78
m/bullitt,Bullitt,"Senator Walter Chalmers (Robert Vaughn) is aiming to take down mob boss Pete Ross (Vic Tayback) with the help of testimony from the criminal's hothead brother Johnny (Pat Renella), who is in protective custody in San Francisco under the watch of police lieutenant Frank Bullitt (Steve McQueen). When a pair of mob hitmen enter the scene, Bullitt follows their trail through a maze of complications and double-crosses. This thriller includes one of the most famous car chases ever filmed.",Steve McQueen is cool as ice in this thrilling police procedural that also happens to contain arguably the greatest movie car chase ever.,PG,"Action & Adventure, Classics, Drama, Mystery & Suspense",Peter Yates,"Alan Trustman, Harry Kleiner, Alan R. Trustman","Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Simon Oakland, Robert Duvall, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Ed Peck, Pat Renella, Paul Genge, Joanna Cassidy, Suzanne Somers, John Aprea, Bill Hickman, Robert Lipton, Al Checco, Charles Dorsett",10/17/1968,9/1/2008,113,Warner Home Video,Fresh,97,38,Upright,85,40052,8,37,1
m/butcher_boy,The Butcher Boy,"Francie (Eamonn Owens) has a disastrous childhood and retreats into television and movies to escape the pain. His mother (Aisling O'Sullivan) is suicidal, and his alcoholic father (Stephen Rea) has little to do with him. Francie's tendency to project violent fantasies onto reality lands him in reform school, where he is sexually abused. Wildly looking to hold someone responsible for all the trauma visited on him, Francie targets his neighbor, Mrs. Nugent (Fiona Shaw).","Equal parts comical and harrowing, The Butcher Boy is a sobering tale of abuse told with an imaginative lyricism that is by turns inspired and distracting.",R,"Comedy, Drama",Neil Jordan,Pat McCabe,"Eamonn Owens, Aisling O'Sullivan, Fiona Shaw, Alan Boyle, Sinéad O'Connor, Milo O'Shea, Niall Buggy, Brendan Gleeson, Peter Gowen, Stuart Graham, Ian Hart, Tom Hickey, Sean Hughes, John Kavanagh, Rosaleen Linehan, Pat McGrath, Sean McGinley, Gerard McSorley, Gina Moxley, Ardal O'Hanlon, Anita Reeves, Andrew Fullerton, Annie O'Neill, Joe Pilkington, Jer O'Leary, Pat Leavy, Janet Moran, Paraic Breathnach, John Olohan, Mikel Murfi, Brendan Conroy, Gregg Fitzgerald, John Finnegan, Gavin Kelty, Eoin Chaney, Ciaran Owens, Shane O'Connor, Paolo Tullio, Siobhan McElvaney, Aine McEneaney, Pat McCabe, Tony Rohr, Birdy Sweeney, Marie Mullen, MacDara O'Fatharta, Ronan Wilmot, Vinnie McCabe, Dermot Healy, Stephen Rea",7/13/1997,1/1/2009,106,Warner Bros.,Certified-Fresh,77,61,Upright,82,6104,16,47,14
m/cabin_in_the_sky,Cabin in the Sky,"When compulsive gambler Little Joe Jackson (Eddie ""Rochester"" Anderson) dies in a drunken fight, he awakens in purgatory, where he learns that he will be sent back to Earth for six months to prove that he deserves to be in heaven. He awakens, remembering nothing and struggles to do right by his devout wife, Petunia (Ethel Waters), while an angel known as the General (Kenneth Spencer) and the devil's son, Lucifer Jr. (Rex Ingram), fight for his soul.",Cabin in the Sky overcomes some questionable storytelling choices thanks to irresistible musical numbers and a brilliantly talented cast.,NR,"Classics, Drama, Musical & Performing Arts, Science Fiction & Fantasy",Vincente Minnelli,Joseph Schrank,"Ethel Waters, Eddie 'Rochester' Anderson, Lena Horne, Louis Armstrong, Rex Ingram, Kenneth Spencer, John ""Bubbles"" Sublett, Oscar Polk, Mantan Moreland, Willie Best, Fletcher Rivers, Leon James, William Bailey, Ford L. Washington, Ford L. 'Buck' Washington, Butterfly McQueen, Ruby Dandridge, Stewart Nicodemus, Ernest Whitman, Duke Ellington, Archie Savage",4/9/1943,4/16/2012,98,WARNER BROTHERS PICTURES,Fresh,85,20,Upright,81,1974,6,17,3
m/caddyshack,Caddyshack,"Danny Noonan (Michael O'Keefe), a teen down on his luck, works as a caddy at the snob-infested Bushwood Country Club to raise money for his college education. In an attempt to gain votes for a college scholarship reserved for caddies, Noonan volunteers to caddy for a prominent and influential club member (Ted Knight). Meanwhile, Danny struggles to prepare for the high pressure Caddy Day golf tournament while absorbing New Age advice from wealthy golf guru Ty Webb (Chevy Chase).","Though unabashedly crude and juvenile, Caddyshack nevertheless scores with its classic slapstick, unforgettable characters, and endlessly quotable dialogue.",R,"Comedy, Special Interest",Harold Ramis,"Brian Doyle Murray, Brian Doyle-Murray, Harold Ramis, Douglas Kenney, Bill Murray, Dave Thomas","Chevy Chase, Rodney Dangerfield, Ted Knight, Bill Murray, Michael O'Keefe, Sarah Holcomb, Scott Colomby, Cindy Morgan, Dan Resin, Brian Doyle-Murray, Elaine Aiken, Henry Wilcoxon, John F. Barmon Jr., Kenneth Burritt, Rebecca Burritt, Albert Salmi, Ann Ryerson, Hamilton Mitchell, Lois Kibbee, Brian Doyle Murray, Brian McConnachie, Scott Powell, Fred Buch, Frank Schuller, Ann Crilley, Cordis Heard, Mel Pape, Scott Sudden, Bruce McLaughlin, Jackie Davis, Allison Caine, Thomas A. Carlin, Minerva Scelza, Dr. Dow",7/25/1980,10/14/2008,98,Warner Bros. Pictures,Certified-Fresh,73,59,Upright,87,203804,13,43,16
m/caddyshack_2,Caddyshack II,"Jack Hartounian (Jackie Mason), a boorish but good-hearted real estate tycoon, applies for membership at a snooty country club, but is blackballed by the old-money WASPs, led by Chandler Young (Robert Stack). As revenge, he simply buys the club outright and turns it into a garish amusement park. Chandler wants to win the property back by challenging Jack to a golf match, but he hedges his bets by hiring deranged mercenary Tom Everett (Dan Aykroyd) to eliminate his competition.","Handicapped by a family friendly PG rating, even the talents of Caddyshack II's all-star comic cast can't save it from its lazy, laughless script and uninspired direction.",PG,Comedy,Allan Arkush,"Harold Ramis, Jeffrey Price, Peter S. Seaman, Brian Doyle-Murray, Peter Torokvei","Jackie Mason, Robert Stack, Dyan Cannon, Chevy Chase, Dina Merrill, Jonathan Silverman, Brian McNamara, Jessica Lundy, Chynna Phillips, Randy Quaid, Marsha Warfield, Glenn Daniels, Paul Bartel, Dan Aykroyd, Tony Mockus Sr., Pepe Serna, Bibi Osterwald, Don Draper, Ted Hartley, Andre Rosey Brown, Carlos Cervantes, Dennis Bowen, Mark Christopher Lawrence, Sid Conrad, Ben Hartigan, Diana James, Mary Stavin",7/22/1988,7/24/2014,98,Warner Home Video,Rotten,4,24,Spilled,18,27421,6,1,23
m/candidate,The Candidate,"Without a candidate to run for the senate seat against admired Republican Crocker Jarmon (Don Porter), campaign manager Marvin Lucas (Peter Boyle) recruits leftist lawyer Bill McKay (Robert Redford). McKay's appearance piques the public's interest, and gradually Lucas pushes McKay toward a more centrist message. As McKay's original and honest platform gets watered down, his popularity increases so much that he is running even with Jarmon as Election Day approaches.","The Candidate may not get all the details right when it comes to modern campaigning, but it captures political absurdity perfectly -- and boasts typically stellar work from Robert Redford to boot.",PG,"Classics, Drama",Michael Ritchie,"Jeremy Lerner, Jeremy Larner","Robert Redford, Peter Boyle, Melvyn Douglas, Allen Garfield, Don Porter, Michael Lerner, Karen Carlson, Broderick Crawford, Morgan Upton, Kenneth Tobey, Christopher Pray, Joseph Miksak, Jenny Sullivan, Tom Dahlgren, Gerald Hiken, Terry McGovern, Leslie Allen, Susan Demott, Jason Goodrow, Robert De Anda, Robert Goldsby, Michael Barnicle, Barry Sullivan, Lois Fraker, David Moody, George Meyer, Dudley Knight, Natalie Wood, Hubert H. Humphrey, George McGovern, John V. Tunney, Quinn K. Redeker, Sam Yorty, Howard K. Smith, Gene S. Cantamessa, Van Amberg, Jesse Birnbaum, Alan Cranston, Maury Green, Lu Hurley, Walter Krabien, Robert H. Moretti, Rollin Post, Bill Stout, Dick Whittington, Richard Bergholtz, Ken Cory, Judy Hayward, Cedrick Hardman, Fred Harris, Ken Jones, Grover Lewis, Terence McGovern, Harvey Orkin, Jerry Waldie, Jesse M. Unruh, Pat Harrington Jr.",8/23/1972,1/1/2008,110,Warner Bros. Pictures,Fresh,87,31,Upright,74,4975,7,27,4
m/cannery_row,Cannery Row,An ex-ballplayer (Nick Nolte) studies marine biology and a bordello girl (Debra Winger) in his run-down town.,,PG,"Classics, Comedy, Drama, Romance",David S. Ward,David S. Ward,"Nick Nolte, Debra Winger, Audra Lindley, Frank McRae, M. Emmet Walsh, Tom Mahoney, John Malloy, James Keane, Sunshine Parker, Santos Morales, Sharon Ernster, Ellen Blake, Mary Margaret Amato, Kathleen Doyle, Brenda Hillhouse, Colleen O'Grady, Mariko Tse, Tona Dodd, Rosanna DeSoto, Judy Kerr, William Bronder, Rosana DiSota, Tom Pletts, Walter Mathews, Joe Michael Terry, Lawrence Joshua, Art LaFleur, John Huston",2/12/1982,4/16/2012,120,WARNER BROTHERS PICTURES,Fresh,71,7,Upright,71,979,1,5,2
m/cannonball_run_2,Cannonball Run II,"When a sheik (Jamie Farr) decides to sponsor a cross-country race in hope of winning, racer J.J. McLure (Burt Reynolds) enters the competition along with his friend Victor (Dom DeLuise). They aspire to claim the $1 million prize and pick up two women on the way. Meanwhile, the sheik helps Jamie Blake (Dean Martin) and Morris Fenderbaum (Sammy Davis Jr.) with an angry mob boss. But when the sheik is kidnapped, the contestants must come together to help him.",,PG,"Action & Adventure, Comedy",Hal Needham,"Hal Needham, Albert S. Ruddy, Harvey Miller, Stanford Sherman","Burt Reynolds, Dom DeLuise, Dean Martin, Sammy Davis Jr., Shirley MacLaine, Marilu Henner, Jamie Farr, Telly Savalas, Susan Anton, Catherine Bach, Ricardo Montalban, Jim Nabors, Charles Nelson Reilly, Jack Elam, Richard Kiel, Don Knotts, Tim Conway, Henry Silva, Frank Sinatra, Sid Caesar, Foster Brooks, Louis Nye, Jackie Chan, Michael V. Gazzo, Alex Rocco, Joe Theismann, Doug McClure, Dub Taylor, Marty Allen, Tony Danza, Pat Bolt, Molly Picon, Fred Dryer, Mel Tillis, Abe Vigoda, Alan R. Gibbs, Sandy Hackett, Fred Dreyer, Dale Ishimoto, Arte Johnson, Chris Lemmon, George Lindsey, Jimmy Lewis, Jilly Rizzo, Jack Smith, Lee Kolima, Avery Schreiber, Hal Needham, Kathleen M. Shea, John A. Zee, Frank O. Hill, Shawn Weatherly, Michael Vincente Gazzo, Mario Roberts",6/29/1984,5/28/2012,108,Warner Home Video,Rotten,13,16,Spilled,45,20527,4,2,14
